,0,OFFENCE,DAYS_SINCE
16744,41,1,585.0
16745,77,1,582.0
16746,62,1,527.0
16747,97,1,571.0
16748,24,1,583.0
16749,81,1,584.0
16750,81,1,584.0
16751,0,9,584.0
16752,27,9,585.0
16753,30,9,585.0
16754,65,5,585.0
16755,43,9,585.0
16756,56,9,-639.0
16757,10,9,583.0
16758,39,9,584.0
16759,57,5,584.0
16760,15,9,584.0
16761,66,1,584.0
16762,0,1,584.0
16763,66,1,584.0
16764,51,9,584.0
16765,11,1,584.0
16766,52,5,584.0
16767,69,5,585.0
16768,73,9,366.0
16769,66,9,585.0
16770,51,1,585.0
16771,97,9,585.0
16772,83,9,585.0
16773,31,9,585.0
16774,54,1,585.0
16775,8,9,585.0
16776,72,1,585.0
16777,39,1,585.0
16778,80,1,585.0
16779,87,1,585.0
16780,97,9,585.0
16781,65,1,580.0
16782,43,9,586.0
16783,5,9,586.0
16784,17,9,586.0
16785,80,9,586.0
16786,17,9,586.0
16787,17,9,586.0
16788,11,1,586.0
16789,95,1,585.0
16790,59,9,586.0
16791,80,1,586.0
16792,75,5,586.0
16793,66,9,586.0
16794,5,9,586.0
16795,62,1,586.0
16796,2,9,586.0
16797,71,9,586.0
16798,49,1,586.0
16799,13,1,586.0
16800,24,1,586.0
16801,18,10,586.0
16802,71,1,586.0
16803,35,1,586.0
16804,52,9,575.0
16805,55,5,586.0
16806,17,1,577.0
16807,77,1,581.0
16808,77,9,585.0
16809,1,9,-1672.0
16810,13,1,586.0
16811,40,9,586.0
16812,55,9,586.0
16813,11,9,586.0
16814,31,9,586.0
16815,27,9,586.0
16816,53,9,586.0
16817,66,1,586.0
16818,50,9,586.0
16819,57,9,586.0
16820,2,9,586.0
16821,12,9,586.0
16822,0,9,586.0
16823,94,1,585.0
16824,41,9,585.0
16825,57,9,586.0
16826,57,1,586.0
16827,14,9,586.0
16828,47,9,585.0
16829,91,10,585.0
16830,13,1,585.0
16831,57,9,585.0
16832,27,9,585.0
16833,37,1,585.0
16834,11,10,585.0
16835,6,9,585.0
16836,40,9,585.0
16837,96,1,585.0
16838,69,1,585.0
16839,60,9,586.0
16840,78,9,586.0
16841,56,9,586.0
16842,48,5,586.0
16843,0,1,586.0
16844,53,9,586.0
16845,30,9,586.0
16846,77,1,586.0
16847,14,5,586.0
16848,8,9,586.0
16849,68,1,586.0
16850,42,9,586.0
16851,34,9,586.0
16852,41,9,586.0
16853,80,1,586.0
16854,66,9,586.0
16855,3,9,586.0
16856,5,1,586.0
16857,44,1,586.0
16858,9,1,585.0
16859,62,1,585.0
16860,27,1,585.0
16861,67,9,586.0
16862,26,1,585.0
16863,69,1,584.0
16864,65,1,585.0
16865,71,1,587.0
16866,83,1,586.0
16867,80,9,587.0
16868,91,9,587.0
16869,0,1,586.0
16870,57,1,586.0
16871,82,10,571.0
16872,63,9,572.0
16873,98,9,587.0
16874,2,9,587.0
16875,44,1,577.0
16876,8,9,587.0
16877,57,9,587.0
16878,14,5,587.0
16879,57,9,587.0
16880,78,9,587.0
16881,28,9,587.0
16882,50,1,587.0
16883,95,9,587.0
16884,80,1,587.0
16885,16,9,587.0
16886,74,1,587.0
16887,35,1,587.0
16888,1,10,587.0
16889,65,9,581.0
16890,65,9,587.0
16891,68,9,587.0
16892,57,9,587.0
16893,65,1,581.0
16894,26,5,587.0
16895,57,9,587.0
16896,57,9,587.0
16897,31,9,587.0
16898,60,1,587.0
16899,54,9,587.0
16900,91,1,587.0
16901,82,9,587.0
16902,35,9,587.0
16903,18,9,587.0
16904,57,9,587.0
16905,80,1,587.0
16906,97,9,587.0
16907,0,5,587.0
16908,8,5,586.0
16909,97,9,586.0
16910,26,9,-394.0
16911,65,1,587.0
16912,57,9,587.0
16913,67,9,587.0
16914,40,5,587.0
16915,0,9,587.0
16916,0,9,587.0
16917,18,9,587.0
16918,15,9,587.0
16919,57,1,586.0
16920,59,1,587.0
16921,86,9,587.0
16922,23,9,587.0
16923,97,5,587.0
16924,5,1,587.0
16925,38,10,580.0
16926,42,9,587.0
16927,18,5,587.0
16928,50,1,587.0
16929,63,1,585.0
16930,35,1,587.0
16931,37,9,587.0
16932,35,1,586.0
16933,64,1,587.0
16934,65,9,587.0
16935,71,9,587.0
16936,92,9,587.0
16937,68,9,587.0
16938,22,9,582.0
16939,60,10,587.0
16940,94,9,587.0
16941,81,9,587.0
16942,98,1,586.0
16943,75,1,584.0
16944,71,1,587.0
16945,50,1,585.0
16946,97,1,585.0
16947,35,9,587.0
16948,91,9,587.0
16949,0,9,587.0
16950,33,9,588.0
16951,12,5,588.0
16952,40,1,588.0
16953,49,1,588.0
16954,18,9,540.0
16955,8,9,542.0
16956,34,9,546.0
16957,25,10,546.0
16958,43,10,588.0
16959,80,5,588.0
16960,97,9,588.0
16961,41,9,588.0
16962,81,1,588.0
16963,94,9,588.0
16964,78,1,588.0
16965,84,9,588.0
16966,18,5,581.0
16967,48,1,588.0
16968,98,9,578.0
16969,44,1,578.0
16970,0,9,588.0
16971,12,5,587.0
16972,25,9,587.0
16973,18,5,587.0
16974,0,9,587.0
16975,9,1,587.0
16976,2,9,587.0
16977,83,9,587.0
16978,18,9,587.0
16979,52,5,587.0
16980,2,9,588.0
16981,84,9,588.0
16982,7,9,588.0
16983,75,9,588.0
16984,65,9,588.0
16985,0,9,588.0
16986,48,1,588.0
16987,57,5,588.0
16988,97,9,588.0
16989,54,9,588.0
16990,52,9,588.0
16991,93,1,588.0
16992,65,5,588.0
16993,57,9,588.0
16994,57,1,588.0
16995,52,9,588.0
16996,57,9,588.0
16997,42,10,588.0
16998,0,9,588.0
16999,22,1,585.0
17000,42,1,588.0
17001,52,1,561.0
17002,44,1,574.0
17003,37,1,588.0
17004,77,1,588.0
17005,84,1,588.0
17006,87,1,584.0
17007,95,9,584.0
17008,23,1,584.0
17009,80,10,-59.0
17010,68,1,586.0
17011,65,9,587.0
17012,37,9,585.0
17013,18,9,587.0
17014,66,10,582.0
17015,68,9,586.0
17016,60,10,583.0
17017,7,1,585.0
17018,71,1,585.0
17019,84,10,585.0
17020,32,9,585.0
17021,25,1,585.0
17022,81,1,585.0
17023,64,9,585.0
17024,60,1,585.0
17025,8,9,588.0
17026,96,1,588.0
17027,0,9,588.0
17028,16,1,588.0
17029,57,9,588.0
17030,16,1,588.0
17031,86,9,588.0
17032,24,1,588.0
17033,73,1,588.0
17034,96,1,588.0
17035,93,5,588.0
17036,38,9,588.0
17037,0,9,588.0
17038,28,9,588.0
17039,46,1,557.0
17040,36,9,589.0
17041,89,9,542.0
17042,9,10,580.0
17043,38,1,585.0
17044,46,1,541.0
17045,25,9,589.0
17046,15,1,589.0
17047,54,9,589.0
17048,17,9,583.0
17049,5,9,569.0
17050,78,1,589.0
17051,98,1,576.0
17052,5,9,581.0
17053,74,1,586.0
17054,0,1,589.0
17055,57,9,589.0
17056,27,9,589.0
17057,0,9,589.0
17058,65,9,589.0
17059,65,5,589.0
17060,73,1,589.0
17061,4,1,589.0
17062,42,9,589.0
17063,41,9,589.0
17064,27,9,589.0
17065,67,9,589.0
17066,5,9,589.0
17067,87,9,589.0
17068,93,9,589.0
17069,33,9,589.0
17070,35,9,589.0
17071,82,1,589.0
17072,86,9,589.0
17073,38,9,589.0
17074,98,1,587.0
17075,9,1,589.0
17076,33,1,588.0
17077,67,1,589.0
17078,59,9,589.0
17079,27,9,588.0
17080,46,1,589.0
17081,65,5,589.0
17082,39,1,588.0
17083,6,1,588.0
17084,90,1,588.0
17085,65,9,588.0
17086,1,1,589.0
17087,5,1,588.0
17088,54,5,588.0
17089,37,1,588.0
17090,49,9,589.0
17091,16,1,589.0
17092,31,9,589.0
17093,69,9,589.0
17094,77,1,588.0
17095,0,1,589.0
17096,65,1,589.0
17097,6,5,589.0
17098,96,1,589.0
17099,65,9,589.0
17100,97,5,589.0
17101,44,1,589.0
17102,31,9,589.0
17103,71,9,589.0
17104,57,5,579.0
17105,91,9,589.0
17106,66,5,589.0
17107,40,1,589.0
17108,27,9,583.0
17109,17,1,589.0
17110,65,1,589.0
17111,82,10,584.0
17112,5,9,335.0
17113,42,9,589.0
17114,36,1,589.0
17115,28,1,589.0
17116,39,9,589.0
17117,43,9,589.0
17118,55,1,589.0
17119,50,1,589.0
17120,35,9,589.0
17121,35,1,589.0
17122,25,1,589.0
17123,63,1,589.0
17124,25,9,589.0
17125,41,1,589.0
17126,66,1,586.0
17127,81,9,588.0
17128,59,1,589.0
17129,95,1,588.0
17130,57,10,585.0
17131,18,5,588.0
17132,26,1,587.0
17133,9,9,496.0
17134,32,1,589.0
17135,22,1,590.0
17136,97,9,590.0
17137,66,9,590.0
17138,2,9,590.0
17139,2,5,590.0
17140,57,5,590.0
17141,25,1,590.0
17142,17,9,590.0
17143,0,9,590.0
17144,27,5,590.0
17145,96,9,590.0
17146,66,1,590.0
17147,98,1,590.0
17148,93,1,589.0
17149,4,1,589.0
17150,10,1,588.0
17151,81,1,563.0
17152,6,1,589.0
17153,90,1,589.0
17154,69,9,590.0
17155,3,1,590.0
17156,78,9,510.0
17157,54,9,590.0
17158,4,1,590.0
17159,64,9,574.0
17160,60,9,590.0
17161,80,1,590.0
17162,48,1,590.0
17163,86,9,590.0
17164,84,5,590.0
17165,65,1,590.0
17166,98,1,584.0
17167,51,9,590.0
17168,94,1,590.0
17169,23,9,590.0
17170,85,10,580.0
17171,37,10,579.0
17172,18,1,589.0
17173,18,9,589.0
17174,33,9,586.0
17175,18,1,590.0
17176,46,1,589.0
17177,0,9,589.0
17178,81,1,589.0
17179,75,1,590.0
17180,18,5,590.0
17181,36,1,590.0
17182,53,9,590.0
17183,49,10,589.0
17184,43,5,590.0
17185,57,9,590.0
17186,67,5,590.0
17187,33,1,589.0
17188,14,10,526.0
17189,82,1,590.0
17190,8,9,590.0
17191,44,1,588.0
17192,26,10,585.0
17193,64,5,590.0
17194,53,9,590.0
17195,28,9,588.0
17196,86,9,590.0
17197,80,9,590.0
17198,30,9,590.0
17199,0,9,590.0
17200,36,1,590.0
17201,57,9,590.0
17202,2,10,534.0
17203,91,9,590.0
17204,5,1,590.0
17205,82,5,590.0
17206,18,9,590.0
17207,37,9,590.0
17208,35,5,590.0
17209,91,9,590.0
17210,56,9,590.0
17211,36,9,590.0
17212,32,1,590.0
17213,32,10,590.0
17214,75,9,586.0
17215,72,9,590.0
17216,81,10,590.0
17217,57,9,591.0
17218,20,1,591.0
17219,98,5,591.0
17220,27,9,591.0
17221,38,9,591.0
17222,77,9,591.0
17223,31,1,591.0
17224,85,9,589.0
17225,17,9,591.0
17226,59,1,589.0
17227,39,1,591.0
17228,8,9,591.0
17229,43,5,591.0
17230,56,1,591.0
17231,18,1,549.0
17232,81,9,582.0
17233,37,9,591.0
17234,96,1,591.0
17235,83,1,591.0
17236,18,1,591.0
17237,25,1,591.0
17238,18,9,591.0
17239,89,9,591.0
17240,51,1,591.0
17241,5,9,591.0
17242,16,9,591.0
17243,85,1,591.0
17244,17,9,591.0
17245,72,5,591.0
17246,22,1,591.0
17247,81,9,591.0
17248,31,5,591.0
17249,7,9,591.0
17250,38,9,591.0
17251,95,9,591.0
17252,16,5,591.0
17253,37,9,590.0
17254,31,9,591.0
17255,80,9,591.0
17256,73,9,591.0
17257,16,1,591.0
17258,60,9,591.0
17259,5,9,591.0
17260,36,1,590.0
17261,24,1,554.0
17262,57,1,590.0
17263,47,1,591.0
17264,18,1,591.0
17265,83,9,590.0
17266,57,1,588.0
17267,17,9,560.0
17268,92,9,590.0
17269,39,1,591.0
17270,17,1,590.0
17271,68,9,590.0
17272,90,1,590.0
17273,85,1,590.0
17274,9,1,590.0
17275,62,1,588.0
17276,38,1,499.0
17277,69,5,591.0
17278,25,9,592.0
17279,33,5,592.0
17280,95,9,592.0
17281,5,5,592.0
17282,2,9,592.0
17283,0,9,592.0
17284,50,1,592.0
17285,86,1,592.0
17286,13,1,591.0
17287,11,1,592.0
17288,6,9,592.0
17289,46,1,592.0
17290,34,1,591.0
17291,36,9,592.0
17292,62,1,591.0
17293,77,10,582.0
17294,63,1,592.0
17295,72,1,591.0
17296,81,1,590.0
17297,32,1,592.0
17298,3,1,592.0
17299,18,9,588.0
17300,95,1,592.0
17301,3,1,592.0
17302,14,9,397.0
17303,34,9,591.0
17304,44,5,592.0
17305,5,9,592.0
17306,0,10,592.0
17307,52,9,592.0
17308,52,5,592.0
17309,68,9,592.0
17310,33,9,592.0
17311,68,1,592.0
17312,44,9,592.0
17313,1,10,591.0
17314,65,1,591.0
17315,95,9,559.0
17316,6,1,591.0
17317,71,5,591.0
17318,50,1,591.0
17319,57,5,592.0
17320,81,5,592.0
17321,46,1,591.0
17322,18,10,378.0
17323,51,9,592.0
17324,46,1,592.0
17325,68,9,592.0
17326,98,9,592.0
17327,34,9,577.0
17328,12,9,592.0
17329,74,1,592.0
17330,18,9,592.0
17331,1,9,592.0
17332,71,9,592.0
17333,16,1,592.0
17334,11,1,592.0
17335,69,1,592.0
17336,39,9,592.0
17337,10,9,592.0
17338,37,5,592.0
17339,60,1,592.0
17340,54,1,592.0
17341,68,9,592.0
17342,68,9,592.0
17343,54,9,592.0
17344,91,9,592.0
17345,18,5,592.0
17346,71,1,592.0
17347,99,1,592.0
17348,8,10,579.0
17349,4,1,593.0
17350,0,9,593.0
17351,2,9,593.0
17352,2,9,593.0
17353,46,9,593.0
17354,46,5,593.0
17355,57,9,593.0
17356,70,9,593.0
17357,37,9,593.0
17358,53,9,593.0
17359,99,9,590.0
17360,57,9,593.0
17361,66,9,592.0
17362,86,1,591.0
17363,9,1,593.0
17364,9,1,593.0
17365,75,1,593.0
17366,68,9,593.0
17367,8,9,547.0
17368,74,9,593.0
17369,5,9,593.0
17370,18,1,592.0
17371,77,9,592.0
17372,8,9,593.0
17373,14,9,526.0
17374,17,5,592.0
17375,31,1,592.0
17376,54,1,592.0
17377,52,9,592.0
17378,65,1,592.0
17379,63,1,592.0
17380,67,1,592.0
17381,80,1,592.0
17382,43,1,592.0
17383,69,9,592.0
17384,8,9,592.0
17385,80,1,592.0
17386,5,9,592.0
17387,0,9,593.0
17388,47,9,593.0
17389,78,10,305.0
17390,65,9,593.0
17391,70,9,593.0
17392,54,9,593.0
17393,49,9,593.0
17394,86,10,568.0
17395,69,9,593.0
17396,0,9,593.0
17397,49,9,593.0
17398,13,5,593.0
17399,10,9,593.0
17400,15,1,593.0
17401,37,9,593.0
17402,72,1,593.0
17403,33,1,593.0
17404,80,1,583.0
17405,63,1,592.0
17406,57,9,593.0
17407,55,1,592.0
17408,63,9,593.0
17409,81,9,593.0
17410,87,5,593.0
17411,84,1,592.0
17412,57,1,593.0
17413,8,1,593.0
17414,15,1,592.0
17415,9,1,592.0
17416,5,1,593.0
17417,73,1,591.0
17418,7,1,591.0
17419,34,5,593.0
17420,49,1,593.0
17421,43,9,593.0
17422,5,9,593.0
17423,57,9,593.0
17424,0,9,593.0
17425,77,9,593.0
17426,35,9,593.0
17427,81,9,590.0
17428,31,9,593.0
17429,57,9,593.0
17430,51,9,594.0
17431,59,1,593.0
17432,8,9,594.0
17433,52,9,593.0
17434,18,9,590.0
17435,18,1,593.0
17436,64,9,591.0
17437,80,9,594.0
17438,19,1,593.0
17439,68,1,593.0
17440,8,5,594.0
17441,66,1,593.0
17442,7,9,592.0
17443,97,1,593.0
17444,38,5,592.0
17445,24,1,593.0
17446,75,1,594.0
17447,78,1,593.0
17448,35,1,593.0
17449,90,1,593.0
17450,0,9,594.0
17451,62,1,593.0
17452,10,1,593.0
17453,62,1,589.0
17454,98,1,594.0
17455,66,1,589.0
17456,55,1,590.0
17457,60,1,592.0
17458,59,1,593.0
17459,57,9,594.0
17460,91,9,594.0
17461,44,9,411.0
17462,99,9,594.0
17463,91,9,594.0
17464,65,9,594.0
17465,57,9,594.0
17466,68,5,594.0
17467,72,9,594.0
17468,0,9,594.0
17469,0,9,594.0
17470,80,9,594.0
17471,40,9,594.0
17472,5,1,593.0
17473,24,9,594.0
17474,67,9,594.0
17475,98,9,594.0
17476,71,9,594.0
17477,18,9,594.0
17478,89,9,594.0
17479,0,1,594.0
17480,27,9,594.0
17481,56,9,594.0
17482,96,9,594.0
17483,44,9,594.0
17484,40,9,594.0
17485,68,9,594.0
17486,25,9,594.0
17487,40,1,594.0
17488,31,9,594.0
17489,66,1,594.0
17490,44,9,594.0
17491,3,9,594.0
17492,67,1,594.0
17493,22,9,594.0
17494,18,5,594.0
17495,5,1,594.0
17496,74,9,594.0
17497,84,1,594.0
17498,50,1,593.0
17499,84,1,594.0
17500,84,1,594.0
17501,56,9,594.0
17502,46,1,594.0
17503,25,5,594.0
17504,67,9,594.0
17505,97,9,594.0
17506,58,9,594.0
17507,0,1,594.0
17508,71,9,593.0
17509,67,1,594.0
17510,66,1,584.0
17511,57,9,594.0
17512,80,9,595.0
17513,56,1,594.0
17514,84,1,595.0
17515,70,1,595.0
17516,65,1,595.0
17517,91,9,595.0
17518,57,9,595.0
17519,17,1,595.0
17520,42,9,595.0
17521,54,9,595.0
17522,2,9,595.0
17523,83,5,595.0
17524,78,1,595.0
17525,57,1,595.0
17526,85,9,595.0
17527,5,9,595.0
17528,65,9,595.0
17529,31,9,595.0
17530,56,9,595.0
17531,83,9,595.0
17532,81,9,595.0
17533,50,1,586.0
17534,98,1,593.0
17535,97,10,573.0
17536,68,1,576.0
17537,50,1,595.0
17538,56,5,595.0
17539,80,9,595.0
17540,6,1,590.0
17541,9,1,591.0
17542,12,1,591.0
17543,90,1,592.0
17544,14,9,592.0
17545,65,9,594.0
17546,54,1,592.0
17547,81,5,595.0
17548,15,9,593.0
17549,54,1,594.0
17550,50,1,593.0
17551,11,9,594.0
17552,28,10,594.0
17553,70,1,594.0
17554,82,9,594.0
17555,53,9,594.0
17556,91,1,594.0
17557,53,9,594.0
17558,7,9,594.0
17559,67,1,594.0
17560,57,9,594.0
17561,0,5,594.0
17562,52,9,594.0
17563,98,10,593.0
17564,35,1,595.0
17565,22,1,594.0
17566,42,1,595.0
17567,77,1,580.0
17568,4,1,595.0
17569,57,9,595.0
17570,38,1,595.0
17571,22,1,594.0
17572,42,1,595.0
17573,71,9,595.0
17574,23,9,595.0
17575,5,9,595.0
17576,0,1,595.0
17577,5,9,595.0
17578,67,9,595.0
17579,72,9,595.0
17580,54,9,595.0
17581,83,9,595.0
17582,66,1,595.0
17583,65,1,595.0
17584,65,1,595.0
17585,48,1,595.0
17586,15,9,595.0
17587,5,1,595.0
17588,66,1,595.0
17589,42,5,595.0
17590,9,1,595.0
17591,40,9,595.0
17592,27,5,595.0
17593,59,9,595.0
17594,14,9,596.0
17595,13,1,596.0
17596,16,9,595.0
17597,10,9,595.0
17598,0,1,596.0
17599,84,1,596.0
17600,23,1,596.0
17601,17,9,573.0
17602,35,1,596.0
17603,32,1,591.0
17604,80,1,592.0
17605,31,1,558.0
17606,50,9,345.0
17607,53,9,596.0
17608,7,9,594.0
17609,57,5,595.0
17610,86,9,595.0
17611,57,1,595.0
17612,98,1,595.0
17613,3,1,595.0
17614,42,1,595.0
17615,75,9,595.0
17616,81,1,596.0
17617,80,1,596.0
17618,69,9,596.0
17619,52,5,596.0
17620,65,1,596.0
17621,43,9,596.0
17622,47,1,596.0
17623,5,9,596.0
17624,47,1,596.0
17625,47,1,596.0
17626,33,9,596.0
17627,18,1,596.0
17628,28,9,596.0
17629,71,5,596.0
17630,50,9,596.0
17631,34,1,596.0
17632,43,1,596.0
17633,37,9,596.0
17634,57,9,596.0
17635,71,5,596.0
17636,4,9,596.0
17637,53,9,596.0
17638,65,5,596.0
17639,57,9,596.0
17640,57,9,596.0
17641,51,9,596.0
17642,56,9,596.0
17643,15,9,596.0
17644,18,9,596.0
17645,46,1,596.0
17646,92,9,596.0
17647,75,9,596.0
17648,14,9,596.0
17649,71,9,596.0
17650,78,9,596.0
17651,15,9,596.0
17652,43,9,596.0
17653,95,10,596.0
17654,44,9,596.0
17655,30,10,596.0
17656,0,1,596.0
17657,32,1,596.0
17658,18,9,596.0
17659,42,1,596.0
17660,44,1,594.0
17661,62,1,585.0
17662,43,1,585.0
17663,78,1,595.0
17664,63,1,458.0
17665,97,1,595.0
17666,10,1,595.0
17667,36,9,-59.0
17668,8,9,596.0
17669,72,9,596.0
17670,71,9,596.0
17671,18,1,597.0
17672,0,1,597.0
17673,27,9,597.0
17674,18,5,597.0
17675,57,9,597.0
17676,67,9,597.0
17677,75,9,597.0
17678,67,9,597.0
17679,39,1,597.0
17680,66,1,597.0
17681,60,9,597.0
17682,13,5,597.0
17683,18,9,597.0
17684,2,9,597.0
17685,25,9,597.0
17686,60,9,597.0
17687,66,9,597.0
17688,0,1,597.0
17689,89,5,597.0
17690,95,9,597.0
17691,83,9,597.0
17692,18,1,597.0
17693,34,1,597.0
17694,4,9,597.0
17695,12,1,597.0
17696,65,9,597.0
17697,97,9,597.0
17698,89,9,597.0
17699,97,1,597.0
17700,66,1,597.0
17701,50,1,597.0
17702,75,1,597.0
17703,4,9,597.0
17704,80,5,597.0
17705,25,9,597.0
17706,2,9,597.0
17707,67,9,597.0
17708,70,1,596.0
17709,98,1,596.0
17710,57,10,587.0
17711,99,9,597.0
17712,75,1,596.0
17713,90,1,596.0
17714,87,1,596.0
17715,67,1,595.0
17716,77,1,596.0
17717,49,1,596.0
17718,23,1,511.0
17719,26,1,596.0
17720,0,1,597.0
17721,62,1,597.0
17722,25,1,597.0
17723,97,9,597.0
17724,97,5,597.0
17725,75,9,597.0
17726,12,9,597.0
17727,8,9,596.0
17728,18,9,596.0
17729,68,1,596.0
17730,52,9,597.0
17731,3,5,597.0
17732,24,1,580.0
17733,91,9,596.0
17734,96,9,597.0
17735,42,9,597.0
17736,53,9,551.0
17737,31,9,597.0
17738,81,9,559.0
17739,77,1,596.0
17740,46,1,596.0
17741,53,9,596.0
17742,8,10,581.0
17743,26,1,596.0
17744,10,9,597.0
17745,74,9,594.0
17746,7,5,594.0
17747,0,1,594.0
17748,17,9,597.0
17749,34,1,596.0
17750,56,10,585.0
17751,57,9,585.0
17752,43,1,596.0
17753,18,1,574.0
17754,15,5,597.0
17755,1,1,597.0
17756,11,10,509.0
17757,78,9,489.0
17758,81,9,182.0
17759,68,9,594.0
17760,7,9,594.0
17761,40,1,597.0
17762,31,5,598.0
17763,57,1,598.0
17764,24,9,598.0
17765,18,9,598.0
17766,84,9,598.0
17767,27,9,598.0
17768,74,9,598.0
17769,38,9,598.0
17770,35,10,598.0
17771,10,9,598.0
17772,52,9,598.0
17773,47,9,598.0
17774,37,1,598.0
17775,67,9,598.0
17776,16,9,598.0
17777,18,5,598.0
17778,1,9,598.0
17779,84,9,598.0
17780,31,5,598.0
17781,97,9,598.0
17782,83,9,598.0
17783,86,5,598.0
17784,89,5,598.0
17785,27,9,598.0
17786,16,5,598.0
17787,4,9,596.0
17788,68,9,596.0
17789,25,1,594.0
17790,23,1,593.0
17791,73,1,598.0
17792,0,10,588.0
17793,80,10,400.0
17794,96,1,598.0
17795,28,9,598.0
17796,84,1,597.0
17797,56,1,597.0
17798,35,9,598.0
17799,31,5,598.0
17800,46,1,598.0
17801,7,9,598.0
17802,77,1,597.0
17803,6,1,598.0
17804,6,1,598.0
17805,5,1,597.0
17806,98,1,596.0
17807,5,1,598.0
17808,75,1,597.0
17809,15,1,597.0
17810,5,1,598.0
17811,4,1,597.0
17812,16,9,561.0
17813,73,9,559.0
17814,85,1,594.0
17815,92,1,596.0
17816,10,9,-90.0
17817,36,9,596.0
17818,17,9,598.0
17819,51,1,597.0
17820,49,10,597.0
17821,81,9,597.0
17822,54,1,597.0
17823,3,9,597.0
17824,19,9,467.0
17825,87,1,595.0
17826,46,1,597.0
17827,57,9,598.0
17828,56,1,598.0
17829,65,9,598.0
17830,68,9,598.0
17831,68,9,598.0
17832,18,9,598.0
17833,31,1,598.0
17834,74,1,598.0
17835,44,1,598.0
17836,8,1,598.0
17837,47,1,598.0
17838,38,1,598.0
17839,86,1,598.0
17840,18,9,598.0
17841,72,1,598.0
17842,44,1,598.0
17843,68,1,597.0
17844,18,10,599.0
17845,57,9,599.0
17846,52,5,599.0
17847,51,1,599.0
17848,25,9,599.0
17849,87,9,599.0
17850,19,5,599.0
17851,17,1,598.0
17852,70,1,598.0
17853,44,1,598.0
17854,27,1,597.0
17855,81,1,598.0
17856,47,1,597.0
17857,39,1,599.0
17858,52,1,599.0
17859,18,9,599.0
17860,37,9,599.0
17861,18,1,595.0
17862,24,1,597.0
17863,57,9,599.0
17864,0,9,599.0
17865,52,9,599.0
17866,18,1,599.0
17867,52,9,599.0
17868,29,9,599.0
17869,7,5,599.0
17870,77,9,599.0
17871,18,9,599.0
17872,57,9,599.0
17873,60,9,599.0
17874,72,9,599.0
17875,30,9,599.0
17876,27,1,599.0
17877,23,9,599.0
17878,43,9,599.0
17879,65,9,599.0
17880,40,5,599.0
17881,97,9,599.0
17882,8,9,599.0
17883,0,9,599.0
17884,7,9,599.0
17885,8,9,599.0
17886,11,9,599.0
17887,54,9,599.0
17888,17,1,599.0
17889,36,1,599.0
17890,5,10,599.0
17891,86,1,599.0
17892,46,9,599.0
17893,48,9,599.0
17894,57,1,599.0
17895,0,1,599.0
17896,87,1,599.0
17897,43,9,599.0
17898,65,9,599.0
17899,15,9,599.0
17900,92,1,599.0
17901,65,9,599.0
17902,86,5,599.0
17903,83,1,599.0
17904,0,9,599.0
17905,74,1,599.0
17906,68,5,599.0
17907,66,1,599.0
17908,8,5,599.0
17909,15,9,599.0
17910,14,9,599.0
17911,0,9,599.0
17912,14,1,599.0
17913,14,9,599.0
17914,4,9,599.0
17915,99,1,599.0
17916,78,5,598.0
17917,18,1,598.0
17918,5,1,598.0
17919,73,5,598.0
17920,80,9,598.0
17921,55,9,598.0
17922,0,1,598.0
17923,73,5,598.0
17924,77,1,598.0
17925,66,1,598.0
17926,94,9,597.0
17927,78,9,598.0
17928,94,1,599.0
17929,91,9,599.0
17930,67,1,594.0
17931,83,1,597.0
17932,26,9,597.0
17933,18,1,598.0
17934,4,1,599.0
17935,40,1,598.0
17936,51,9,598.0
17937,73,9,600.0
17938,66,9,600.0
17939,38,9,600.0
17940,46,9,600.0
17941,60,9,600.0
17942,64,9,600.0
17943,40,9,600.0
17944,40,9,600.0
17945,70,9,599.0
17946,59,9,599.0
17947,43,9,599.0
17948,38,1,599.0
17949,17,9,599.0
17950,2,9,486.0
17951,19,9,599.0
17952,92,10,544.0
17953,42,1,599.0
17954,5,9,585.0
17955,7,9,593.0
17956,75,1,597.0
17957,73,9,597.0
17958,98,1,597.0
17959,7,9,600.0
17960,97,9,600.0
17961,12,9,600.0
17962,63,9,600.0
17963,57,1,596.0
17964,18,5,600.0
17965,65,9,600.0
17966,66,9,600.0
17967,4,5,600.0
17968,17,9,600.0
17969,75,9,600.0
17970,0,9,600.0
17971,7,9,600.0
17972,75,9,597.0
17973,41,10,585.0
17974,47,9,585.0
17975,24,1,600.0
17976,78,1,600.0
17977,94,1,599.0
17978,12,1,593.0
17979,8,1,600.0
17980,42,1,600.0
17981,99,1,599.0
17982,26,9,600.0
17983,65,1,600.0
17984,81,9,600.0
17985,67,1,600.0
17986,57,9,600.0
17987,73,9,600.0
17988,69,9,600.0
17989,64,1,600.0
17990,35,9,600.0
17991,28,9,598.0
17992,8,9,600.0
17993,84,9,600.0
17994,47,1,600.0
17995,89,1,600.0
17996,95,9,600.0
17997,78,10,517.0
17998,32,1,600.0
17999,15,9,600.0
18000,15,9,600.0
18001,69,9,600.0
18002,66,9,600.0
18003,18,9,600.0
18004,72,9,600.0
18005,23,9,600.0
18006,43,9,600.0
18007,35,5,600.0
18008,57,1,600.0
18009,65,9,600.0
18010,66,5,600.0
18011,37,9,600.0
18012,3,5,600.0
18013,73,1,600.0
