,0
11393,18
11394,36
11395,68
11396,72
11397,4
11398,73
11399,40
11400,84
11401,68
11402,84
11403,57
11404,52
11405,13
11406,54
11407,71
11408,91
11409,37
11410,84
11411,9
11412,19
11413,98
11414,25
11415,95
11416,7
11417,26
11418,74
11419,92
11420,26
11421,36
11422,17
11423,65
11424,18
11425,93
11426,1
11427,72
11428,59
11429,2
11430,80
11431,86
11432,72
11433,93
11434,93
11435,65
11436,54
11437,52
11438,71
11439,66
11440,93
11441,70
11442,72
11443,91
11444,68
11445,15
11446,38
11447,43
11448,77
11449,57
11450,69
11451,69
11452,31
11453,7
11454,69
11455,49
11456,17
11457,0
11458,28
11459,97
11460,60
11461,8
11462,22
11463,2
11464,54
11465,4
11466,55
11467,18
11468,7
11469,54
11470,32
11471,65
11472,37
11473,71
11474,0
11475,62
11476,25
11477,1
11478,2
11479,2
11480,33
11481,1
11482,8
11483,7
11484,46
11485,71
11486,0
11487,1
11488,65
11489,66
11490,41
11491,17
11492,82
11493,9
11494,82
11495,9
11496,48
11497,47
11498,91
11499,56
11500,32
11501,13
11502,89
11503,17
11504,26
11505,18
11506,14
11507,18
11508,89
11509,22
11510,15
11511,56
11512,93
11513,33
11514,70
11515,25
11516,33
11517,68
11518,0
11519,80
11520,0
11521,37
11522,65
11523,25
11524,18
11525,27
11526,84
11527,25
11528,57
11529,73
11530,92
11531,66
11532,57
11533,19
11534,75
11535,19
11536,70
11537,10
11538,69
11539,4
11540,55
11541,66
11542,93
11543,81
11544,24
11545,93
11546,95
11547,46
11548,66
11549,62
11550,24
11551,33
11552,0
11553,52
11554,66
11555,0
11556,75
11557,84
11558,60
11559,89
11560,15
11561,84
11562,2
11563,42
11564,7
11565,8
11566,92
11567,94
11568,53
11569,24
11570,93
11571,16
11572,77
11573,75
11574,56
11575,13
11576,5
11577,17
11578,33
11579,54
11580,42
11581,35
11582,38
11583,34
11584,42
11585,26
11586,0
11587,12
11588,99
11589,35
11590,23
11591,70
11592,46
11593,50
11594,12
11595,17
11596,31
11597,17
11598,57
11599,24
11600,0
11601,24
11602,9
11603,72
11604,48
11605,72
11606,19
11607,6
11608,24
11609,68
11610,43
11611,65
11612,98
11613,32
11614,99
11615,98
11616,5
11617,95
11618,39
11619,26
11620,75
11621,65
11622,65
11623,53
11624,74
11625,80
11626,80
11627,4
11628,17
11629,57
11630,13
11631,87
11632,5
11633,16
11634,73
11635,35
11636,17
11637,14
11638,3
11639,74
11640,86
11641,94
11642,10
11643,42
11644,0
11645,97
11646,2
11647,7
11648,67
11649,14
11650,10
11651,5
11652,31
11653,7
11654,66
11655,60
11656,39
11657,8
11658,66
11659,60
11660,14
11661,80
11662,37
11663,91
11664,60
11665,42
11666,68
11667,38
11668,13
11669,15
11670,91
11671,33
11672,75
11673,49
11674,60
11675,42
11676,90
11677,71
11678,17
11679,5
11680,65
11681,12
11682,5
11683,25
11684,35
11685,83
11686,46
11687,38
11688,27
11689,28
11690,99
11691,77
11692,54
11693,17
11694,17
11695,60
11696,73
11697,27
11698,60
11699,4
11700,60
11701,82
11702,17
11703,82
11704,33
11705,10
11706,8
11707,62
11708,62
11709,26
11710,96
11711,95
11712,28
11713,31
11714,60
11715,10
11716,4
11717,56
11718,60
11719,75
11720,24
11721,3
11722,83
11723,17
11724,34
11725,82
11726,98
11727,62
11728,33
11729,5
11730,52
11731,66
11732,75
11733,33
11734,31
11735,5
11736,35
11737,22
11738,93
11739,72
11740,66
11741,41
11742,38
11743,99
11744,67
11745,73
11746,25
11747,31
11748,51
11749,50
11750,99
11751,0
11752,17
11753,60
11754,51
11755,69
11756,28
11757,85
11758,65
11759,0
11760,2
11761,80
11762,0
11763,64
11764,27
11765,77
11766,23
11767,57
11768,25
11769,98
11770,0
11771,69
11772,43
11773,17
11774,54
11775,44
11776,0
11777,78
11778,75
11779,52
11780,71
11781,68
11782,0
11783,37
11784,56
11785,49
11786,0
11787,93
11788,84
11789,13
11790,33
11791,33
11792,62
11793,28
11794,31
11795,25
11796,7
11797,66
11798,18
11799,87
11800,56
11801,0
11802,97
11803,30
11804,95
11805,8
11806,64
11807,66
11808,56
11809,42
11810,90
11811,86
11812,40
11813,34
11814,80
11815,49
11816,97
11817,65
11818,97
11819,8
11820,91
11821,22
11822,22
11823,23
11824,93
11825,91
11826,57
11827,33
11828,17
11829,38
11830,17
11831,86
11832,16
11833,39
11834,6
11835,89
11836,36
11837,26
11838,68
11839,7
11840,72
11841,64
11842,2
11843,15
11844,44
11845,44
11846,0
11847,18
11848,84
11849,75
11850,71
11851,0
11852,98
11853,54
11854,0
11855,37
11856,73
11857,15
11858,17
11859,7
11860,51
11861,7
11862,43
11863,37
11864,95
11865,43
11866,47
11867,31
11868,56
11869,97
11870,18
11871,43
11872,83
11873,66
11874,2
11875,18
11876,73
11877,25
11878,5
11879,43
11880,48
11881,0
11882,65
11883,68
11884,2
11885,7
11886,52
11887,90
11888,77
11889,0
11890,89
11891,17
11892,0
11893,67
11894,4
11895,47
11896,0
11897,84
11898,24
11899,8
11900,35
11901,39
11902,27
11903,37
11904,98
11905,15
11906,92
11907,33
11908,89
11909,57
11910,10
11911,24
11912,15
11913,41
11914,70
11915,52
11916,27
11917,52
11918,64
11919,49
11920,41
11921,66
11922,23
11923,7
11924,37
11925,2
11926,38
11927,44
11928,82
11929,73
11930,4
11931,0
11932,17
11933,39
11934,56
11935,67
11936,8
11937,65
11938,99
11939,9
11940,67
11941,64
11942,86
11943,48
11944,52
11945,78
11946,15
11947,77
11948,39
11949,22
11950,44
11951,98
11952,60
11953,60
11954,89
11955,84
11956,92
11957,52
11958,43
11959,38
11960,5
11961,2
11962,89
11963,15
11964,15
11965,6
11966,15
11967,46
11968,5
11969,38
11970,7
11971,15
11972,68
11973,0
11974,72
11975,33
11976,54
11977,54
11978,82
11979,17
11980,0
11981,33
11982,73
11983,70
11984,8
11985,81
11986,84
11987,65
11988,4
11989,38
11990,11
11991,77
11992,78
11993,69
11994,52
11995,35
11996,6
11997,12
11998,65
11999,12
12000,4
12001,7
12002,92
12003,93
12004,28
12005,0
12006,1
12007,1
12008,61
12009,1
12010,70
12011,37
12012,66
12013,25
12014,9
12015,38
12016,0
12017,26
12018,65
12019,57
12020,33
12021,24
12022,31
12023,24
12024,56
12025,78
12026,78
12027,14
12028,84
12029,60
12030,70
12031,57
12032,84
12033,28
12034,4
12035,83
12036,13
12037,12
12038,28
12039,80
12040,33
12041,74
12042,18
12043,64
12044,80
12045,0
12046,52
12047,95
12048,87
12049,8
12050,93
12051,74
12052,89
12053,66
12054,94
12055,40
12056,43
12057,12
12058,77
12059,15
12060,56
12061,14
12062,66
12063,98
12064,33
12065,85
12066,72
12067,8
12068,57
12069,71
12070,89
12071,8
12072,73
12073,37
12074,48
12075,26
12076,51
12077,24
12078,31
12079,52
12080,59
12081,14
12082,37
12083,89
12084,2
12085,57
12086,78
12087,40
12088,57
12089,71
12090,66
12091,78
12092,52
12093,25
12094,25
12095,53
12096,91
12097,97
12098,52
12099,18
12100,52
12101,9
12102,13
12103,50
12104,56
12105,9
12106,25
12107,10
12108,57
12109,14
12110,37
12111,66
12112,53
12113,89
12114,56
12115,37
12116,63
12117,55
12118,25
12119,96
12120,57
12121,72
12122,8
12123,66
12124,95
12125,28
12126,47
12127,48
12128,54
12129,46
12130,17
12131,84
12132,26
12133,68
12134,33
12135,59
12136,97
12137,52
12138,54
12139,65
12140,7
12141,44
12142,35
12143,57
12144,91
12145,81
12146,55
12147,12
12148,38
12149,73
12150,7
12151,8
12152,52
12153,8
12154,35
12155,99
12156,31
12157,50
12158,92
12159,40
12160,64
12161,98
12162,37
12163,14
12164,84
12165,55
12166,68
12167,63
12168,19
12169,75
12170,53
12171,6
12172,50
12173,98
12174,54
12175,57
12176,86
12177,56
12178,1
12179,81
12180,35
12181,5
12182,7
12183,18
12184,57
12185,75
12186,50
12187,24
12188,91
12189,10
12190,18
12191,72
12192,5
12193,43
12194,40
12195,27
12196,30
12197,66
12198,78
12199,65
12200,91
12201,65
12202,59
12203,30
12204,7
12205,84
12206,14
12207,65
12208,42
12209,84
12210,41
12211,0
12212,73
12213,5
12214,27
12215,33
12216,67
12217,73
12218,49
12219,3
12220,4
12221,46
12222,70
12223,7
12224,77
12225,70
12226,89
12227,73
12228,34
12229,48
12230,78
12231,64
12232,70
12233,4
12234,89
12235,12
12236,57
12237,52
12238,65
12239,65
12240,65
12241,98
12242,34
12243,66
12244,66
12245,23
12246,68
12247,2
12248,98
12249,66
12250,50
12251,64
12252,47
12253,0
12254,40
12255,71
12256,7
12257,52
12258,14
12259,93
12260,0
12261,66
12262,72
12263,47
12264,65
12265,95
12266,25
12267,18
12268,5
12269,89
12270,98
12271,66
12272,95
12273,18
12274,62
12275,8
12276,54
12277,7
12278,38
12279,98
12280,75
12281,96
12282,18
12283,42
12284,5
12285,22
12286,5
12287,41
12288,98
12289,70
12290,71
12291,44
12292,40
12293,39
12294,31
12295,48
12296,55
12297,52
12298,35
12299,81
12300,9
12301,35
12302,60
12303,80
12304,0
12305,67
12306,17
12307,86
12308,46
12309,28
12310,25
12311,7
12312,96
12313,34
12314,7
12315,1
12316,33
12317,0
12318,72
12319,65
12320,8
12321,30
12322,89
12323,81
12324,28
12325,6
12326,82
12327,16
12328,25
12329,73
12330,71
12331,18
12332,15
12333,94
12334,31
12335,51
12336,38
12337,63
12338,1
12339,0
12340,83
12341,51
12342,75
12343,37
12344,71
12345,34
12346,19
12347,13
12348,57
12349,9
12350,57
12351,59
12352,0
12353,18
12354,13
12355,5
12356,10
12357,7
12358,68
12359,97
12360,0
12361,66
12362,66
12363,72
12364,69
12365,52
12366,84
12367,99
12368,98
12369,0
12370,25
12371,23
12372,14
12373,38
12374,75
12375,59
12376,57
12377,50
12378,1
12379,91
12380,54
12381,17
12382,38
12383,28
12384,65
12385,0
12386,72
12387,28
12388,75
12389,95
12390,95
12391,66
12392,44
12393,56
12394,15
12395,78
12396,77
12397,56
12398,48
12399,52
12400,72
12401,13
12402,93
12403,89
12404,22
12405,2
12406,78
12407,5
12408,31
12409,4
12410,41
12411,77
12412,2
12413,62
12414,96
12415,0
12416,17
12417,8
12418,24
12419,98
12420,44
12421,87
12422,0
12423,47
12424,75
12425,39
12426,17
12427,15
12428,82
12429,65
12430,68
12431,17
12432,28
12433,13
12434,73
12435,0
12436,89
12437,23
12438,33
12439,39
12440,17
12441,83
12442,0
12443,65
12444,97
12445,26
12446,95
12447,77
12448,0
12449,36
12450,0
12451,93
12452,15
12453,17
12454,67
12455,34
12456,69
12457,56
12458,73
12459,86
12460,7
12461,67
12462,47
12463,81
12464,77
12465,77
12466,33
12467,67
12468,60
12469,0
12470,97
12471,82
12472,14
12473,7
12474,91
12475,96
12476,25
12477,2
12478,78
12479,32
12480,75
12481,42
12482,7
12483,7
12484,97
12485,54
12486,17
12487,31
12488,80
12489,18
12490,57
12491,80
12492,17
12493,37
12494,28
12495,47
12496,75
12497,53
12498,10
12499,10
12500,66
12501,43
12502,65
12503,23
12504,42
12505,73
12506,72
12507,75
12508,46
12509,73
12510,42
12511,15
12512,93
12513,12
12514,37
12515,32
12516,57
12517,5
12518,66
12519,64
12520,18
12521,96
12522,59
12523,91
12524,91
12525,98
12526,18
12527,25
12528,68
12529,23
12530,68
12531,80
12532,43
12533,80
12534,32
12535,31
12536,67
12537,35
12538,18
12539,84
12540,48
12541,67
12542,54
12543,48
12544,54
12545,0
12546,15
12547,5
12548,91
12549,92
12550,25
12551,0
12552,12
12553,55
12554,57
12555,69
12556,84
12557,16
12558,30
12559,75
12560,86
12561,64
12562,36
12563,96
12564,18
12565,18
12566,52
12567,78
12568,78
12569,95
12570,2
12571,96
12572,40
12573,26
12574,34
12575,70
12576,35
12577,18
12578,25
12579,17
12580,47
12581,84
12582,1
12583,80
12584,14
12585,80
12586,16
12587,36
12588,57
12589,68
12590,95
12591,77
12592,18
12593,39
12594,95
12595,26
12596,0
12597,91
12598,63
12599,96
12600,2
12601,14
12602,1
12603,18
12604,39
12605,66
12606,73
12607,37
12608,7
12609,71
12610,23
12611,32
12612,60
12613,71
12614,23
12615,80
12616,89
12617,56
12618,42
12619,25
12620,70
12621,36
12622,26
12623,3
12624,34
12625,7
12626,28
12627,33
12628,68
12629,10
12630,15
12631,18
12632,28
12633,86
12634,98
12635,37
12636,65
12637,99
12638,89
12639,37
12640,64
12641,44
12642,15
12643,53
12644,37
12645,38
12646,93
12647,64
12648,35
12649,0
12650,5
12651,24
12652,15
12653,71
12654,46
12655,31
12656,18
12657,27
12658,18
12659,83
12660,5
12661,8
12662,25
12663,24
12664,97
12665,4
12666,44
12667,66
12668,57
12669,34
12670,8
12671,54
12672,0
12673,73
12674,57
12675,36
12676,96
12677,3
12678,83
12679,28
12680,0
12681,4
12682,18
12683,83
12684,77
12685,13
12686,90
12687,75
12688,33
12689,42
12690,80
12691,52
12692,56
12693,16
12694,59
12695,34
12696,46
12697,95
12698,22
12699,16
12700,27
12701,65
12702,5
12703,78
12704,96
12705,2
12706,0
12707,8
12708,90
12709,71
12710,60
12711,60
12712,22
12713,86
12714,93
12715,48
12716,60
12717,64
12718,40
12719,4
12720,18
12721,8
12722,31
12723,4
12724,83
12725,75
12726,66
12727,49
12728,48
12729,65
12730,38
12731,90
12732,98
12733,90
12734,47
12735,95
12736,25
12737,12
12738,18
12739,89
12740,7
12741,4
12742,18
12743,39
12744,43
12745,33
12746,81
12747,35
12748,7
12749,80
12750,22
12751,36
12752,94
12753,47
12754,89
12755,56
12756,86
12757,46
12758,35
12759,33
12760,86
12761,7
12762,66
12763,91
12764,48
12765,65
12766,73
12767,8
12768,42
12769,32
12770,22
12771,51
12772,28
12773,4
12774,38
12775,5
12776,91
12777,97
12778,7
12779,17
12780,7
12781,18
12782,49
12783,78
12784,5
12785,55
12786,56
12787,78
12788,2
12789,16
12790,1
12791,94
12792,28
12793,70
12794,28
12795,66
12796,14
12797,54
12798,17
12799,48
12800,84
12801,9
12802,9
12803,84
12804,57
12805,52
12806,70
12807,1
12808,8
12809,30
12810,52
12811,17
12812,38
12813,40
12814,78
12815,14
12816,94
12817,77
12818,27
12819,95
12820,14
12821,10
12822,63
12823,57
12824,91
12825,82
12826,73
12827,65
12828,85
12829,90
12830,6
12831,28
12832,30
12833,90
12834,31
12835,44
12836,75
12837,15
12838,71
12839,55
12840,36
12841,80
12842,16
12843,37
12844,0
12845,33
12846,10
12847,78
12848,6
12849,16
12850,39
12851,60
12852,87
12853,94
12854,78
12855,87
12856,70
12857,3
12858,5
12859,57
12860,66
12861,92
12862,57
12863,7
12864,57
12865,60
12866,24
12867,84
12868,49
12869,71
12870,17
12871,77
12872,48
12873,55
12874,66
12875,27
12876,25
12877,56
12878,96
12879,14
12880,15
12881,0
12882,77
12883,39
12884,43
12885,12
12886,78
12887,56
12888,18
12889,57
12890,13
12891,66
12892,34
12893,44
12894,15
12895,67
12896,5
12897,33
12898,69
12899,66
12900,5
12901,7
12902,77
12903,0
12904,62
12905,38
12906,82
12907,84
12908,53
12909,36
12910,25
12911,66
12912,90
12913,8
12914,0
12915,25
12916,51
12917,50
12918,89
12919,14
12920,0
12921,89
12922,24
12923,23
12924,17
12925,38
12926,87
12927,5
12928,15
12929,24
12930,59
12931,77
12932,7
12933,50
12934,91
12935,4
12936,57
12937,18
12938,84
12939,13
12940,12
12941,1
12942,64
12943,40
12944,59
12945,40
12946,65
12947,83
12948,46
12949,86
12950,36
12951,69
12952,5
12953,19
12954,95
12955,1
12956,54
12957,27
12958,66
12959,1
12960,11
12961,47
12962,80
12963,60
12964,18
12965,25
12966,50
12967,87
12968,35
12969,31
12970,78
12971,63
12972,18
12973,57
12974,25
12975,96
12976,97
12977,5
12978,64
12979,55
12980,72
12981,0
12982,57
12983,39
12984,57
12985,89
12986,17
12987,19
12988,67
12989,0
12990,38
12991,81
12992,4
12993,65
12994,65
12995,24
12996,12
12997,57
12998,67
12999,65
13000,60
13001,69
13002,48
13003,81
13004,71
13005,37
13006,12
13007,68
13008,2
13009,13
13010,97
13011,18
13012,69
13013,33
13014,64
13015,51
13016,97
13017,5
13018,17
13019,65
13020,13
13021,74
13022,19
13023,28
13024,18
13025,24
13026,64
13027,51
13028,15
13029,8
13030,52
13031,42
13032,43
13033,77
13034,42
13035,57
13036,0
13037,97
13038,12
13039,83
13040,74
13041,91
13042,43
13043,51
13044,4
13045,5
13046,78
13047,67
13048,74
13049,59
13050,15
13051,65
13052,57
13053,68
13054,0
13055,17
13056,0
13057,89
13058,80
13059,89
13060,89
13061,37
13062,0
13063,2
13064,63
13065,17
13066,68
13067,52
13068,95
13069,56
13070,50
13071,70
13072,72
13073,44
13074,0
13075,0
13076,40
13077,5
13078,12
13079,2
13080,0
13081,17
13082,65
13083,68
13084,36
13085,86
13086,23
13087,69
13088,18
13089,60
13090,70
13091,8
13092,64
13093,95
13094,74
13095,70
13096,64
13097,22
13098,16
13099,72
13100,34
13101,11
13102,27
13103,86
13104,83
13105,18
13106,91
13107,72
13108,85
13109,70
13110,13
13111,73
13112,11
13113,11
13114,48
13115,1
13116,65
13117,82
13118,44
13119,67
13120,42
13121,0
13122,62
13123,27
13124,56
13125,68
13126,62
13127,96
13128,27
13129,70
13130,35
13131,2
13132,32
13133,4
13134,57
13135,18
13136,4
13137,93
13138,9
13139,88
13140,13
13141,75
13142,57
13143,0
13144,10
13145,63
13146,14
13147,64
13148,70
13149,80
13150,74
13151,72
13152,35
13153,16
13154,15
13155,80
13156,89
13157,74
13158,95
13159,57
13160,34
13161,18
13162,0
13163,54
13164,2
13165,37
13166,66
13167,14
13168,65
13169,52
13170,18
13171,31
13172,17
13173,0
13174,83
13175,57
13176,3
13177,38
13178,56
13179,46
13180,28
13181,56
13182,52
13183,73
13184,82
13185,86
13186,43
13187,60
13188,33
13189,67
13190,13
13191,13
13192,8
13193,91
13194,86
13195,39
13196,37
13197,0
13198,6
13199,53
13200,47
13201,62
13202,25
13203,27
13204,81
13205,68
13206,93
13207,0
13208,56
13209,87
13210,25
13211,82
13212,99
13213,13
13214,37
13215,71
13216,86
13217,54
13218,67
13219,37
13220,83
13221,44
13222,57
13223,43
13224,68
13225,2
13226,14
13227,22
13228,57
13229,49
13230,66
13231,66
13232,9
13233,70
13234,22
13235,11
13236,5
13237,77
13238,33
13239,26
13240,5
13241,23
13242,9
13243,17
13244,0
13245,48
13246,48
13247,63
13248,0
13249,86
13250,99
13251,18
13252,18
13253,80
13254,82
13255,48
13256,68
13257,83
13258,57
13259,57
13260,21
13261,55
13262,2
13263,43
13264,38
13265,57
13266,55
13267,9
13268,53
13269,69
13270,18
13271,62
13272,90
13273,71
13274,95
13275,64
13276,95
13277,38
13278,68
13279,4
13280,65
13281,5
13282,34
13283,84
13284,15
13285,65
13286,38
13287,80
13288,2
13289,9
13290,72
13291,18
13292,66
13293,66
13294,38
13295,57
13296,35
13297,81
13298,73
13299,18
13300,81
13301,65
13302,23
13303,35
13304,0
13305,12
13306,60
13307,82
13308,10
13309,13
13310,55
13311,69
13312,7
13313,57
13314,9
13315,27
13316,44
13317,68
13318,0
13319,67
13320,42
13321,44
13322,65
13323,51
13324,35
13325,8
13326,34
13327,12
13328,15
13329,18
13330,65
13331,71
13332,8
13333,78
13334,17
13335,43
13336,95
13337,72
13338,77
13339,91
13340,56
13341,51
13342,54
13343,51
13344,33
13345,34
13346,68
13347,2
13348,53
13349,38
13350,27
13351,17
13352,28
13353,8
13354,40
13355,54
13356,33
13357,98
13358,17
13359,2
13360,27
13361,49
13362,55
13363,72
13364,7
13365,50
13366,70
13367,94
13368,46
13369,68
13370,49
13371,57
13372,0
13373,31
13374,68
13375,10
13376,2
13377,57
13378,69
13379,15
13380,55
13381,19
13382,81
13383,17
13384,2
13385,42
13386,93
13387,34
13388,87
13389,48
13390,93
13391,23
13392,62
13393,57
13394,32
13395,0
13396,18
13397,38
13398,84
13399,73
13400,82
13401,18
13402,86
13403,18
13404,72
13405,72
13406,71
13407,99
13408,75
13409,57
13410,18
13411,34
13412,8
13413,78
13414,46
13415,28
13416,98
13417,56
13418,73
13419,19
13420,25
13421,25
13422,93
13423,78
13424,36
13425,49
13426,17
13427,65
13428,90
13429,8
13430,72
13431,68
13432,63
13433,4
13434,51
13435,80
13436,7
13437,55
13438,19
13439,60
13440,1
13441,5
13442,1
13443,57
13444,11
13445,68
13446,68
13447,5
13448,4
13449,7
13450,86
13451,80
13452,71
13453,10
13454,0
13455,81
13456,15
13457,65
13458,43
13459,44
13460,48
13461,8
13462,40
13463,26
13464,97
13465,75
13466,94
13467,57
13468,3
13469,5
13470,50
13471,5
13472,15
13473,13
13474,32
13475,80
13476,1
13477,5
13478,57
13479,19
13480,39
13481,0
13482,17
13483,4
13484,52
13485,0
13486,18
13487,78
13488,26
13489,94
13490,0
13491,81
13492,82
13493,12
13494,25
13495,98
13496,14
13497,65
13498,9
13499,77
13500,92
13501,92
13502,15
13503,69
13504,8
13505,65
13506,70
13507,14
13508,81
13509,65
13510,8
13511,18
13512,18
13513,66
13514,89
13515,89
13516,68
13517,34
13518,14
13519,80
13520,65
13521,63
13522,1
13523,73
13524,56
13525,44
13526,62
13527,92
13528,0
13529,57
13530,0
13531,22
13532,52
13533,67
13534,52
13535,57
13536,40
13537,72
13538,60
13539,14
13540,57
13541,52
13542,7
13543,89
13544,16
13545,18
13546,60
13547,26
13548,60
13549,23
13550,60
13551,26
13552,75
13553,27
13554,16
13555,4
13556,98
13557,80
13558,87
13559,5
13560,57
13561,77
13562,27
13563,8
13564,2
13565,24
13566,98
13567,66
13568,50
13569,8
13570,40
13571,20
13572,18
13573,84
13574,12
13575,6
13576,68
13577,97
13578,12
13579,73
13580,18
13581,13
13582,13
13583,36
13584,15
13585,37
13586,55
13587,0
13588,95
13589,84
13590,38
13591,12
13592,0
13593,56
13594,2
13595,48
13596,62
13597,57
13598,4
13599,18
13600,46
13601,4
13602,80
13603,18
13604,65
13605,6
13606,70
13607,92
13608,39
13609,96
13610,74
13611,18
13612,72
13613,96
13614,71
13615,41
13616,97
13617,80
13618,18
13619,97
13620,64
13621,13
13622,52
13623,14
13624,65
13625,5
13626,99
13627,94
13628,81
13629,28
13630,60
13631,89
13632,68
13633,83
13634,65
13635,89
13636,0
13637,66
13638,94
13639,80
13640,14
13641,40
13642,14
13643,4
13644,75
13645,40
13646,44
13647,91
13648,55
13649,83
13650,37
13651,35
13652,35
13653,33
13654,44
13655,41
13656,96
13657,57
13658,57
13659,57
13660,0
13661,10
13662,80
13663,69
13664,18
13665,37
13666,0
13667,18
13668,22
13669,96
13670,18
13671,44
13672,57
13673,2
13674,22
13675,38
13676,73
13677,0
13678,65
13679,57
13680,8
13681,84
13682,0
13683,15
13684,5
13685,22
13686,92
13687,23
13688,50
13689,24
13690,24
13691,22
13692,44
13693,43
13694,18
13695,59
13696,0
13697,65
13698,4
13699,38
13700,62
13701,15
13702,42
13703,57
13704,57
13705,54
13706,46
13707,42
13708,78
13709,65
13710,83
13711,89
13712,54
13713,71
13714,64
13715,59
13716,33
13717,68
13718,5
13719,0
13720,51
13721,18
13722,99
13723,0
13724,0
13725,24
13726,18
13727,80
13728,56
13729,19
13730,59
13731,0
13732,53
13733,9
13734,46
13735,56
13736,31
13737,67
13738,72
13739,15
13740,84
13741,5
13742,77
13743,14
13744,33
13745,65
13746,42
13747,0
13748,43
13749,52
13750,37
13751,55
13752,98
13753,34
13754,0
13755,31
13756,22
13757,14
13758,30
13759,86
13760,65
13761,23
13762,4
13763,6
13764,5
13765,4
13766,71
13767,85
13768,59
13769,14
13770,73
13771,4
13772,18
13773,17
13774,71
13775,95
13776,41
13777,65
13778,65
13779,26
13780,48
13781,65
13782,13
13783,27
13784,89
13785,39
13786,53
13787,72
13788,4
13789,87
13790,14
13791,73
13792,3
13793,75
13794,70
13795,82
13796,4
13797,43
13798,33
13799,37
13800,17
13801,62
13802,99
13803,60
13804,49
13805,69
13806,70
13807,57
13808,17
13809,57
13810,36
13811,56
13812,4
13813,0
13814,0
13815,17
13816,57
13817,68
13818,38
13819,28
13820,64
13821,60
13822,18
13823,35
13824,8
13825,75
13826,59
13827,92
13828,13
13829,44
13830,81
13831,0
13832,26
13833,35
13834,5
13835,65
13836,22
13837,66
13838,6
13839,72
13840,84
13841,7
13842,77
13843,16
13844,50
13845,68
13846,69
13847,46
13848,42
13849,87
13850,67
13851,18
13852,33
13853,84
13854,7
13855,37
13856,66
13857,67
13858,54
13859,57
13860,0
13861,23
13862,33
13863,57
13864,7
13865,73
13866,33
13867,65
13868,71
13869,71
13870,73
13871,55
13872,26
13873,60
13874,25
13875,35
13876,3
13877,2
13878,17
13879,40
13880,49
13881,17
13882,39
13883,56
13884,0
13885,6
13886,4
13887,9
13888,62
13889,37
13890,4
13891,34
13892,35
13893,35
13894,69
13895,0
13896,37
13897,43
13898,64
13899,15
13900,25
13901,9
13902,36
13903,19
13904,24
13905,24
13906,17
13907,57
13908,4
13909,0
13910,65
13911,68
13912,91
13913,65
13914,14
13915,65
13916,95
13917,84
13918,10
13919,62
13920,34
13921,31
13922,33
13923,78
13924,68
13925,33
13926,55
13927,44
13928,38
13929,42
13930,74
13931,59
13932,55
13933,68
13934,38
13935,59
13936,7
13937,99
13938,65
13939,7
13940,34
13941,78
13942,91
13943,17
13944,24
13945,15
13946,87
13947,5
13948,14
13949,65
13950,96
13951,12
13952,68
13953,78
13954,15
13955,15
13956,7
13957,60
13958,59
13959,64
13960,69
13961,33
13962,66
13963,9
13964,48
13965,4
13966,18
13967,57
13968,60
13969,32
13970,35
13971,74
13972,14
13973,77
13974,91
13975,44
13976,92
13977,99
13978,36
13979,99
13980,19
13981,86
13982,56
13983,89
13984,10
13985,18
13986,17
13987,43
13988,10
13989,13
13990,65
13991,98
13992,77
13993,64
13994,2
13995,41
13996,46
13997,0
13998,66
13999,93
14000,66
14001,60
14002,59
14003,15
14004,44
14005,68
14006,99
14007,69
14008,66
14009,0
14010,64
14011,14
14012,57
14013,51
14014,12
14015,24
14016,28
14017,54
14018,69
14019,67
14020,59
14021,18
14022,69
14023,72
14024,56
14025,67
14026,77
14027,36
14028,7
14029,97
14030,62
14031,0
14032,3
14033,3
14034,0
14035,65
14036,87
14037,74
14038,78
14039,57
14040,35
14041,49
14042,93
14043,66
14044,71
14045,65
14046,81
14047,73
14048,68
14049,66
14050,64
14051,27
14052,18
14053,80
14054,28
14055,91
14056,50
14057,75
14058,77
14059,28
14060,36
14061,55
14062,15
14063,56
14064,56
14065,27
14066,66
14067,24
14068,2
14069,64
14070,33
14071,48
14072,30
14073,91
14074,57
14075,72
14076,18
14077,10
14078,72
14079,3
14080,5
14081,14
14082,35
14083,62
14084,78
14085,71
14086,44
14087,43
14088,24
14089,94
14090,64
14091,8
14092,83
14093,31
14094,95
14095,27
14096,66
14097,5
14098,4
14099,68
14100,5
14101,97
14102,67
14103,60
14104,28
14105,99
14106,31
14107,4
14108,18
14109,57
14110,5
14111,19
14112,2
14113,89
14114,36
14115,5
14116,66
14117,7
14118,66
14119,65
14120,95
14121,98
14122,5
14123,36
14124,57
14125,33
14126,23
14127,73
14128,37
14129,53
14130,78
14131,18
14132,54
14133,50
14134,57
14135,84
14136,44
14137,9
14138,63
14139,47
14140,14
14141,40
14142,43
14143,27
14144,69
14145,91
14146,63
14147,71
14148,0
14149,47
14150,18
14151,54
14152,4
14153,18
14154,65
14155,18
14156,50
14157,0
14158,71
14159,66
14160,72
14161,71
14162,8
14163,68
14164,4
14165,0
14166,52
14167,59
14168,8
14169,89
14170,67
14171,2
14172,52
14173,16
14174,53
14175,18
14176,72
14177,36
14178,67
14179,36
14180,98
14181,93
14182,80
14183,6
14184,42
14185,17
14186,54
14187,18
14188,57
14189,2
14190,95
14191,0
